2020-03-09 19:29:54.949074,38.56051,-121.77741,4.27812,4.0,7
2020-03-09 19:29:55.949049,38.5605,-121.77741,4.94484,4.0,7
2020-03-09 19:29:56.949055,38.56048,-121.77741,4.8152,4.0,7
2020-03-09 19:29:57.949057,38.56046,-121.77741,4.33368,4.0,7
2020-03-09 19:29:58.949059,38.56044,-121.7774,4.74112,4.2,7
2020-03-09 19:29:59.949099,38.56043,-121.77739,4.98188,4.1,7
2020-03-09 19:30:00.949093,38.56041,-121.77738,4.0744,3.9,8
2020-03-09 19:30:01.949137,38.56039,-121.77738,5.70416,3.7,8
2020-03-09 19:30:02.949104,38.56038,-121.77738,3.59288,3.5,7
2020-03-09 19:30:03.949104,38.56037,-121.77738,4.64852,3.3,7
2020-03-09 19:30:04.949100,38.56035,-121.77738,4.31516,3.0,7
2020-03-09 19:30:05.949122,38.56034,-121.77738,4.64852,2.8,7
2020-03-09 19:30:06.949150,38.56033,-121.77739,4.7226,2.7,7
2020-03-09 19:30:07.949137,38.56031,-121.77739,4.87076,2.5,7
2020-03-09 19:30:08.949119,38.5603,-121.7774,5.51896,2.5,7
2020-03-09 19:30:09.949164,38.56028,-121.77739,5.81528,2.4,7
2020-03-09 19:30:10.949143,38.56026,-121.77739,6.46348,2.4,7
2020-03-09 19:30:11.949139,38.56024,-121.77739,3.75956,2.1,7
2020-03-09 19:30:12.949147,38.56023,-121.7774,4.38924,2.1,7
2020-03-09 19:30:13.949146,38.56021,-121.77739,4.61148,1.9,7
2020-03-09 19:30:14.949179,38.5602,-121.77738,6.64868,1.7,7
2020-03-09 19:30:15.949178,38.56017,-121.77738,4.64852,1.7,7
2020-03-09 19:30:16.949183,38.56016,-121.77738,3.92624,1.7,7
2020-03-09 19:30:17.949213,38.56015,-121.77738,5.24116,1.4,7
2020-03-09 19:30:18.949175,38.56012,-121.77738,5.33376,1.2,7
2020-03-09 19:30:19.949174,38.56011,-121.77739,6.5746,1.1,8
2020-03-09 19:30:20.949194,38.5601,-121.7774,4.48184,1.3,8
2020-03-09 19:30:21.949188,38.5601,-121.77742,4.7226,1.2,8
2020-03-09 19:30:22.949235,38.56009,-121.77743,4.14848,1.0,8
2020-03-09 19:30:23.949206,38.56009,-121.77745,4.33368,0.8,7
2020-03-09 19:30:24.949215,38.56009,-121.77747,4.92632,0.6,7
2020-03-09 19:30:25.949247,38.56009,-121.77748,4.00032,0.4,7
2020-03-09 19:30:26.949221,38.56009,-121.7775,5.40784,0.2,7
2020-03-09 19:30:27.949237,38.56009,-121.77751,3.4262,0.1,7
2020-03-09 19:30:28.949223,38.5601,-121.77752,4.22256,0.1,7
2020-03-09 19:30:29.949223,38.56011,-121.77752,5.57452,-0.1,7
2020-03-09 19:30:30.949253,38.56013,-121.77752,5.0004,-0.1,7
2020-03-09 19:30:31.949230,38.56014,-121.77753,4.92632,-0.3,7
2020-03-09 19:30:32.949256,38.56015,-121.77754,3.5188,-0.6,7
2020-03-09 19:30:33.949264,38.56016,-121.77754,4.29664,-0.9,7
2020-03-09 19:30:34.949272,38.56016,-121.77755,3.20396,-1.2,7
2020-03-09 19:30:35.949283,38.56016,-121.77755,2.55576,-1.5,7
2020-03-09 19:30:36.949305,38.56017,-121.77756,1.9446,-1.8,7
2020-03-09 19:30:37.949295,38.56017,-121.77756,1.98164,-2.2,7
2020-03-09 19:30:38.949298,38.56018,-121.77758,2.24092,-2.6,7
2020-03-09 19:30:39.949301,38.56019,-121.77759,3.7966,-3.0,7
2020-03-09 19:30:40.949308,38.5602,-121.77761,2.75948,-3.3,7
2020-03-09 19:30:41.949342,38.5602,-121.77762,1.9446,-3.6,7
2020-03-09 19:30:42.949325,38.56021,-121.77763,1.25936,-3.9,7
2020-03-09 19:30:43.949336,38.56021,-121.77764,0.68524,-4.2,7
2020-03-09 19:30:44.949326,38.56021,-121.77764,0.90748,-4.2,7
2020-03-09 19:30:45.949339,38.56021,-121.77765,1.51864,-4.2,7
